country_code,country,measure,sex,age,frequency,time_period,value,units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2015,14.125,Units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2016,13.675,Units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2017,14.125,Units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2018,15.4,Units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2019,15.45,Units
ISL,Iceland,Inactivity rate,Female,From 15 to 64 years,Annual,2020,17.675,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2017,34.24809,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2018,33.73116,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2019,32.89917,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2020,31.44629,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2021,33.54403,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2022,35.14335,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2023,33.83112,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2010,30.13871,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2011,29.7833,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2012,30.73286,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2013,30.34274,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2014,32.29834,Units
KOR,Korea,Labour force participation rate,Female,From 15 to 24 years,Annual,2015,33.78971,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2022,23.8,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2023,24.775,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2010,29.21429,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2011,30.33991,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2012,30.16366,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2013,30.05549,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2014,29.64388,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2015,28.83448,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2016,28.93618,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2017,26.39792,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2018,25.55231,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2019,25.35311,Units
SVN,Slovenia,Inactivity rate,Total,From 15 to 64 years,Annual,2020,26.20359,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2016,42.375,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2017,41.825,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2018,40.9,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2019,40.875,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2020,41.55,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2021,41.3,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2022,40.475,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2023,40.5,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2010,45.675,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2011,45.35,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2012,44.75,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2013,43.675,Units
CZE,Czechia,Inactivity rate,Female,From 15 to 74 years,Annual,2014,43.7,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2017,69.625,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2018,71.925,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2019,72.45,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2020,73.625,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2021,74.05,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2022,75.075,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2023,75.325,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2010,51.75,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2011,53.05,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2012,54.2,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2013,56.125,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2014,58.95,Units
LTU,Lithuania,Labour force participation rate,Female,From 55 to 64 years,Annual,2015,63.35,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2016,24.325,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2017,24.575,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2018,24.3,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2019,24.225,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2020,24.9,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2021,25.6,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2022,25.625,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2023,25.15,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2010,24.15,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2011,24.4,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2012,24.15,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2013,24.25,Units
GBR,United Kingdom,Inactivity rate,Male,From 15 to 74 years,Annual,2014,24.4,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2022,68.125,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2023,68.45,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2010,64.375,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2011,64.3,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2012,64.375,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2013,64.375,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2014,64.525,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2015,64.7,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2016,65.0,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2017,65.55,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2018,66.15,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2019,66.375,Units
FRA,France,Employment rate,Total,From 15 to 64 years,Annual,2020,66.1,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2017,20.675,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2018,19.775,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2019,19.35,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2020,19.55,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2021,17.925,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2022,17.15,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2023,17.45,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2010,19.4,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2011,20.1,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2012,19.425,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2013,19.75,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2014,19.925,Units
NOR,Norway,Inactivity rate,Male,From 15 to 64 years,Annual,2015,19.7,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2015,5.309874,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2016,5.543049,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2017,5.034369,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2018,4.649181,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2019,4.348755,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2020,5.224234,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2021,6.123944,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2022,4.541269,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2023,4.843443,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2010,4.630231,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2011,4.585085,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2012,4.785796,Units
AUT,Austria,Unemployment rate,Female,15 years or over,Annual,2013,5.294496,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2022,38.975,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2021,35.325,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2020,37.95,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2019,39.55,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2018,40.525,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2017,42.825,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2016,43.175,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2015,45.25,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2014,45.275,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2013,42.525,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2012,44.0,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2011,41.1,Units
LVA,Latvia,Labour force participation rate,Male,From 15 to 24 years,Annual,2010,42.225,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2023,5.580342,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2022,6.021815,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2021,7.562507,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2019,6.770461,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2018,6.499133,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2017,6.325459,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2016,7.156764,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2015,7.833949,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2014,8.760948,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2013,8.726436,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2012,8.910796,Units
MEX,Mexico,Unemployment rate,Male,From 15 to 24 years,Annual,2011,9.304549,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2015,7.872995,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2016,7.026318,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2017,5.887619,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2018,4.887119,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2019,4.435869,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2020,4.85912,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2021,4.2,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2022,3.525,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2023,3.525,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2010,6.052252,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2011,6.042267,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2012,6.853964,Units
NLD,Netherlands,Unemployment rate,Total,From 15 to 74 years,Annual,2013,8.226545,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2017,5.059075,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2018,5.109302,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2019,4.711465,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2020,4.992707,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2021,5.31777,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2022,4.570727,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2023,4.266901,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2010,5.187603,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2011,4.794016,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2012,4.729824,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2013,4.919197,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2014,4.989128,Units
CHE,Switzerland,Unemployment rate,Female,15 years or over,Annual,2015,4.911623,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2017,57.74444,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2018,58.23241,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2019,58.65807,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2020,56.44917,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2021,57.26011,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2022,58.34952,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2023,58.68014,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2010,56.08511,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2011,56.16203,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2012,56.25132,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2013,56.30939,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2014,56.58364,Units
G7,G7,Employment rate,Total,15 years or over,Annual,2015,56.83823,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2017,6.785141,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2018,5.934064,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2019,4.909448,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2020,5.673299,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2021,5.6,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2022,5.4,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2023,5.05,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2010,6.191455,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2011,5.647504,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2012,5.612411,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2013,6.281562,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2014,6.469607,Units
FIN,Finland,Unemployment rate,Female,From 25 to 54 years,Annual,2015,7.301799,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2022,18.58185,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2023,22.75564,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2010,10.48524,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2011,20.18665,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2012,17.97428,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2013,11.84304,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2014,18.94292,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2015,15.32426,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2016,18.1434,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2017,12.95079,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2018,11.45087,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2019,15.34991,Units
LUX,Luxembourg,Unemployment rate,Female,From 15 to 24 years,Annual,2020,20.61268,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2017,65.025,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2018,65.1,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2019,65.55,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2020,64.2,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2021,64.0,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2022,66.975,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2023,67.025,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2010,55.025,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2011,56.925,Units
EST,Estonia,Employment rate,Female,From 15 to 74 years,Annual,2012,59.225,Units
