country_code,country,isced,gender,age,piaac_category_code,piaac_category,indicator,year,value
EST,Estonia,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,1.0
EST,Estonia,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,0.8
EST,Estonia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,1.1
EST,Estonia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,3.3
EST,Estonia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,3.0
EST,Estonia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,4.4
EST,Estonia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,2.9
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.4
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,1.5
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,3.4
EST,Estonia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,3.8
EST,Estonia,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.6
EST,Estonia,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,1.0
EST,Estonia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,1.2
EST,Estonia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,2.0
EST,Estonia,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.0
EST,Estonia,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,0.9
EST,Estonia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,1.2
EST,Estonia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,2.1
EST,Estonia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,2.0
EST,Estonia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,2.7
EST,Estonia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,1.5
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.9
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,1.0
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,2.1
EST,Estonia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,2.0
EST,Estonia,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.9
EST,Estonia,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,0.6
EST,Estonia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,0.6
EST,Estonia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,1.1
EST,Estonia,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.6
EST,Estonia,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,0.5
EST,Estonia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,0.7
EST,Estonia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,3.1
EST,Estonia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,2.8
EST,Estonia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,4.0
EST,Estonia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,2.4
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,1.3
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,1.4
EST,Estonia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,2.6
EST,Estonia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,3.3
EST,Estonia,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,1.3
EST,Estonia,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,0.8
EST,Estonia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,1.1
EST,Estonia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,1.8
EST,Estonia,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,0.9
EST,Estonia,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,0.8
EST,Estonia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,1.0
ISR,Israel,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2015,2.4
ISR,Israel,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2015,5.5
ISR,Israel,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2015,9.3
ISR,Israel,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2015,
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2015,2.4
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2015,2.4
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2015,2.8
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2015,6.6
ISR,Israel,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2015,2.9
ISR,Israel,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2015,1.9
ISR,Israel,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2015,1.4
ISR,Israel,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2015,2.5
ISR,Israel,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2015,1.4
ISR,Israel,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2015,1.6
ISR,Israel,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2015,1.3
ISR,Israel,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2015,2.5
ISR,Israel,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2015,1.0
ISR,Israel,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2015,2.0
ISR,Israel,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2015,
ISR,Israel,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2015,
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2015,1.0
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2015,1.2
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2015,1.7
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2015,4.4
ISR,Israel,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2015,1.1
ISR,Israel,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2015,0.8
ISR,Israel,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2015,0.7
ISR,Israel,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2015,1.6
ISR,Israel,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2015,0.6
ISR,Israel,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2015,0.6
ISR,Israel,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2015,0.6
ISR,Israel,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2015,1.4
ISR,Israel,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2015,2.4
ISR,Israel,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2015,5.7
ISR,Israel,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2015,9.5
ISR,Israel,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2015,
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2015,2.2
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2015,2.2
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2015,2.5
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2015,6.2
ISR,Israel,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2015,2.9
ISR,Israel,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2015,1.9
ISR,Israel,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2015,1.2
ISR,Israel,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2015,1.8
ISR,Israel,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2015,1.3
ISR,Israel,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2015,1.6
ISR,Israel,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2015,1.2
ISR,Israel,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2015,2.1
ISR,Israel,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2015,2.5
ISR,Israel,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2015,6.1
ISR,Israel,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2015,9.2
ISR,Israel,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2015,
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2015,2.4
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2015,2.3
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2015,2.8
ISR,Israel,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2015,6.5
ISR,Israel,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2015,2.6
