"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","SE","SE","2012","2012",1,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1.8,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1.3,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1.7,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.8,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1.5,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",2.6,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.9,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.6,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.4,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",1.2,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.6,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.4,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_NUM","Share of unemployed, by numeracy proficiency level ","SE","SE","2012","2012",0.5,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",3.7,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",3.3,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",3.1,,
"NOR","Norway","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",7.3,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",3.9,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",1.9,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",1.7,,
"NOR","Norway","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",2.3,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",4.6,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",2.1,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",0.9,,
"NOR","Norway","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",0.8,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",2.4,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",1.3,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",0.9,,
"NOR","Norway","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_NUM","Inactivity rates, by numeracy proficiency level ","SE","SE","2012","2012",0.8,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",4.1,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",4.7,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",7.6,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2.7,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2.1,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",6.4,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",5.2,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2.6,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",1.5,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2.2,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",1.7,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",1.3,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_EMPLOYMENT_LIT","Employment rates, by literacy proficiency level ","SE","SE","2012","2012",2.2,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",2.5,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",3.6,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",4.7,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1.5,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1.1,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",4.3,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1.2,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",0.8,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",0.9,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1.1,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",0.8,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",0.7,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_UNEMPLOYMENT_LIT","Share of unemployed, by literacy proficiency level ","SE","SE","2012","2012",1.4,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",4.2,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",4.6,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",7.1,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",,"c","Data below the publication limit"
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",2.4,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",2.1,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",2.2,,
"POL","Poland","L3_4_T_T","Upper secondary education or post-secondary non-tertiary","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",5,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",5,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",2.2,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",1.4,,
"POL","Poland","L5T8_T_T","Tertiary education","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",1.7,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",2.1,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L2","Level (2)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",1.7,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L3","Level (3)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",1.3,,
"POL","Poland","_T_T_T","All ISCED levels","T","Total","Y25T64","25-64 years","L4_5","Level (4/5)","PIAAC_RATE_INACTIVITY_LIT","Inactivity rates, by literacy proficiency level ","SE","SE","2012","2012",1.9,,
"POL","Poland","L0T2_T_T","Below upper secondary education","T","Total","Y25T64","25-64 years","L0_1","Level (0/1)","PIAAC_RATE_EMPLOYMENT_NUM","Employment rates, by numeracy proficiency level ","SE","SE","2012","2012",3.7,,
