new_la_code,time_period,time_identifier,geographic_level,version,education_investment_area_flag,priority_area_flag,establishment_type,gender,variable,value
E08000030,201819,Academic year,Local authority,Final,1,1,State-funded schools (LA),Total,avg_p8score,-0.11
E10000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.22
E10000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.22
E10000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.0
E08000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.27
E08000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.27
E08000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.01
E10000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.19
E10000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.34
E10000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.06
E06000055,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,0.06
E06000055,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.15
E06000055,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.28
E10000003,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.06
E10000003,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.42
E10000003,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,0.17
E06000056,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.35
E06000056,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.1
E06000056,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,-0.14
E10000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.13
E10000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.38
E10000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.13
E10000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.11
E10000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.14
E10000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.37
E06000032,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,0.03
E06000032,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.23
E06000032,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.31
E10000020,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,-0.01
E10000020,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.23
E10000020,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.22
E06000031,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.42
E06000031,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.14
E06000031,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,-0.15
E06000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.09
E06000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.26
E06000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.08
E10000029,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_p8score,-0.26
E10000029,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_p8score,0.23
E10000029,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_p8score,-0.02
E06000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.26
E06000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.14
E06000034,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.07
E09000007,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.42
E09000007,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.45
E09000007,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.09
E09000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.29
E09000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.04
E09000012,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.58
E09000013,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.1
E09000013,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.59
E09000013,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.27
E09000014,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.24
E09000014,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.02
E09000014,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.47
E09000019,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.03
E09000019,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.14
E09000019,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.22
E09000020,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.13
E09000020,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.56
E09000020,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.32
E09000022,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.04
E09000022,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.34
E09000022,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.26
E09000023,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.49
E09000023,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,-0.03
E09000023,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.27
E09000025,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.0
E09000025,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.44
E09000025,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.22
E09000028,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.25
E09000028,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.04
E09000028,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.43
E09000030,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.01
E09000030,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.23
E09000030,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.46
E09000032,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.1
E09000032,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.44
E09000032,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.26
E09000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.48
E09000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.18
E09000033,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.78
E09000002,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.17
E09000002,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.05
E09000002,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.41
E09000003,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.35
E09000003,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.82
E09000003,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.57
E09000004,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.09
E09000004,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.35
E09000004,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.16
E09000005,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.18
E09000005,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.76
E09000005,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.47
E09000006,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.03
E09000006,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.29
E09000006,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.33
E09000008,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.17
E09000008,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.31
E09000008,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.07
E09000009,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.58
E09000009,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.32
E09000009,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.84
E09000010,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.16
E09000010,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.12
E09000010,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.42
E09000011,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.18
E09000011,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.39
E09000011,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.03
E09000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.39
E09000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.04
E09000015,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.71
E09000016,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.29
E09000016,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.2
E09000016,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.05
E09000017,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.18
E09000017,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.42
E09000017,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.11
E09000018,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.37
E09000018,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.12
E09000018,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.62
E09000021,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.21
E09000021,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.69
E09000021,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.46
E09000024,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.55
E09000024,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.38
E09000024,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.72
E09000026,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.26
E09000026,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.74
E09000026,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.5
E09000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.3
E09000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.04
E09000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.56
E09000029,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,0.19
E09000029,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.57
E09000029,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.38
E09000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,0.11
E09000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.24
E09000031,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.46
E06000036,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.27
E06000036,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.24
E06000036,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.02
E06000043,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_p8score,-0.08
E06000043,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.32
E06000043,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_p8score,0.19
E06000060,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_p8score,-0.06
