date,sheet,age,measure,value
Jul-Sep 2010,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,20.0
Oct-Dec 2010,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Jan-Mar 2011,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,16.0
Apr-Jun 2011,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,16.0
Jul-Sep 2011,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Oct-Dec 2011,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2012,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Apr-Jun 2012,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jul-Sep 2012,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Oct-Dec 2012,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jan-Mar 2013,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Apr-Jun 2013,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jul-Sep 2013,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Oct-Dec 2013,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,14.0
Jan-Mar 2014,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Apr-Jun 2014,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Jul-Sep 2014,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Oct-Dec 2014,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jan-Mar 2015,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Apr-Jun 2015,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Jul-Sep 2015,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Oct-Dec 2015,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Jan-Mar 2016,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Apr-Jun 2016,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jul-Sep 2016,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Oct-Dec 2016,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jan-Mar 2017,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Apr-Jun 2017,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jul-Sep 2017,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Oct-Dec 2017,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jan-Mar 2018,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Apr-Jun 2018,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jul-Sep 2018,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,24.0
Oct-Dec 2018,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jan-Mar 2019,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Apr-Jun 2019,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Jul-Sep 2019,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,16.0
Oct-Dec 2019,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,16.0
Jan-Mar 2020,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Apr-Jun 2020,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Jul-Sep 2020,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,12.0
Oct-Dec 2020,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jan-Mar 2021,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,18.0
Apr-Jun 2021,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,17.0
Jul-Sep 2021,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Oct-Dec 2021,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Jan-Mar 2022,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,13.0
Apr-Jun 2022,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,6.0
Jul-Sep 2022,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Oct-Dec 2022,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,23.0
Jan-Mar 2023,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,20.0
Apr-Jun 2023,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,21.0
Jul-Sep 2023,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,30.0
Oct-Dec 2023,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,19.0
Jan-Mar 2024,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,15.0
Apr-Jun 2024,Women - SA,Aged 16-17,Young people who were NEET_Economically inactive,10.0
Oct-Dec 2001,Women - SA,Aged 16-17,Total people in relevant population group,727.0
Jan-Mar 2002,Women - SA,Aged 16-17,Total people in relevant population group,730.0
Apr-Jun 2002,Women - SA,Aged 16-17,Total people in relevant population group,733.0
Jul-Sep 2002,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Oct-Dec 2002,Women - SA,Aged 16-17,Total people in relevant population group,737.0
Jan-Mar 2003,Women - SA,Aged 16-17,Total people in relevant population group,739.0
Apr-Jun 2003,Women - SA,Aged 16-17,Total people in relevant population group,741.0
Jul-Sep 2003,Women - SA,Aged 16-17,Total people in relevant population group,744.0
Oct-Dec 2003,Women - SA,Aged 16-17,Total people in relevant population group,748.0
Jan-Mar 2004,Women - SA,Aged 16-17,Total people in relevant population group,752.0
Apr-Jun 2004,Women - SA,Aged 16-17,Total people in relevant population group,756.0
Jul-Sep 2004,Women - SA,Aged 16-17,Total people in relevant population group,758.0
Oct-Dec 2004,Women - SA,Aged 16-17,Total people in relevant population group,759.0
Jan-Mar 2005,Women - SA,Aged 16-17,Total people in relevant population group,760.0
Apr-Jun 2005,Women - SA,Aged 16-17,Total people in relevant population group,762.0
Jul-Sep 2005,Women - SA,Aged 16-17,Total people in relevant population group,761.0
Oct-Dec 2005,Women - SA,Aged 16-17,Total people in relevant population group,759.0
Jan-Mar 2006,Women - SA,Aged 16-17,Total people in relevant population group,757.0
Apr-Jun 2006,Women - SA,Aged 16-17,Total people in relevant population group,756.0
Jul-Sep 2006,Women - SA,Aged 16-17,Total people in relevant population group,757.0
Oct-Dec 2006,Women - SA,Aged 16-17,Total people in relevant population group,761.0
Jan-Mar 2007,Women - SA,Aged 16-17,Total people in relevant population group,764.0
Apr-Jun 2007,Women - SA,Aged 16-17,Total people in relevant population group,767.0
Jul-Sep 2007,Women - SA,Aged 16-17,Total people in relevant population group,770.0
Oct-Dec 2007,Women - SA,Aged 16-17,Total people in relevant population group,773.0
Jan-Mar 2008,Women - SA,Aged 16-17,Total people in relevant population group,776.0
Apr-Jun 2008,Women - SA,Aged 16-17,Total people in relevant population group,779.0
Jul-Sep 2008,Women - SA,Aged 16-17,Total people in relevant population group,778.0
Oct-Dec 2008,Women - SA,Aged 16-17,Total people in relevant population group,776.0
Jan-Mar 2009,Women - SA,Aged 16-17,Total people in relevant population group,773.0
Apr-Jun 2009,Women - SA,Aged 16-17,Total people in relevant population group,771.0
Jul-Sep 2009,Women - SA,Aged 16-17,Total people in relevant population group,767.0
Oct-Dec 2009,Women - SA,Aged 16-17,Total people in relevant population group,764.0
Jan-Mar 2010,Women - SA,Aged 16-17,Total people in relevant population group,760.0
Apr-Jun 2010,Women - SA,Aged 16-17,Total people in relevant population group,756.0
Jul-Sep 2010,Women - SA,Aged 16-17,Total people in relevant population group,754.0
Oct-Dec 2010,Women - SA,Aged 16-17,Total people in relevant population group,752.0
Jan-Mar 2011,Women - SA,Aged 16-17,Total people in relevant population group,750.0
Apr-Jun 2011,Women - SA,Aged 16-17,Total people in relevant population group,747.0
Jul-Sep 2011,Women - SA,Aged 16-17,Total people in relevant population group,745.0
Oct-Dec 2011,Women - SA,Aged 16-17,Total people in relevant population group,741.0
Jan-Mar 2012,Women - SA,Aged 16-17,Total people in relevant population group,738.0
Apr-Jun 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jul-Sep 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Oct-Dec 2012,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jan-Mar 2013,Women - SA,Aged 16-17,Total people in relevant population group,736.0
Apr-Jun 2013,Women - SA,Aged 16-17,Total people in relevant population group,737.0
Jul-Sep 2013,Women - SA,Aged 16-17,Total people in relevant population group,736.0
Oct-Dec 2013,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Jan-Mar 2014,Women - SA,Aged 16-17,Total people in relevant population group,735.0
Apr-Jun 2014,Women - SA,Aged 16-17,Total people in relevant population group,734.0
Jul-Sep 2014,Women - SA,Aged 16-17,Total people in relevant population group,732.0
Oct-Dec 2014,Women - SA,Aged 16-17,Total people in relevant population group,729.0
Jan-Mar 2015,Women - SA,Aged 16-17,Total people in relevant population group,727.0
Apr-Jun 2015,Women - SA,Aged 16-17,Total people in relevant population group,724.0
Jul-Sep 2015,Women - SA,Aged 16-17,Total people in relevant population group,721.0
Oct-Dec 2015,Women - SA,Aged 16-17,Total people in relevant population group,718.0
Jan-Mar 2016,Women - SA,Aged 16-17,Total people in relevant population group,715.0
Apr-Jun 2016,Women - SA,Aged 16-17,Total people in relevant population group,712.0
Jul-Sep 2016,Women - SA,Aged 16-17,Total people in relevant population group,709.0
Oct-Dec 2016,Women - SA,Aged 16-17,Total people in relevant population group,705.0
Jan-Mar 2017,Women - SA,Aged 16-17,Total people in relevant population group,701.0
Apr-Jun 2017,Women - SA,Aged 16-17,Total people in relevant population group,697.0
Jul-Sep 2017,Women - SA,Aged 16-17,Total people in relevant population group,693.0
Oct-Dec 2017,Women - SA,Aged 16-17,Total people in relevant population group,689.0
Jan-Mar 2018,Women - SA,Aged 16-17,Total people in relevant population group,685.0
Apr-Jun 2018,Women - SA,Aged 16-17,Total people in relevant population group,682.0
Jul-Sep 2018,Women - SA,Aged 16-17,Total people in relevant population group,680.0
Oct-Dec 2018,Women - SA,Aged 16-17,Total people in relevant population group,680.0
Jan-Mar 2019,Women - SA,Aged 16-17,Total people in relevant population group,679.0
Apr-Jun 2019,Women - SA,Aged 16-17,Total people in relevant population group,679.0
Jul-Sep 2019,Women - SA,Aged 16-17,Total people in relevant population group,682.0
Oct-Dec 2019,Women - SA,Aged 16-17,Total people in relevant population group,686.0
Jan-Mar 2020,Women - SA,Aged 16-17,Total people in relevant population group,690.0
Apr-Jun 2020,Women - SA,Aged 16-17,Total people in relevant population group,694.0
Jul-Sep 2020,Women - SA,Aged 16-17,Total people in relevant population group,699.0
Oct-Dec 2020,Women - SA,Aged 16-17,Total people in relevant population group,703.0
Jan-Mar 2021,Women - SA,Aged 16-17,Total people in relevant population group,707.0
Apr-Jun 2021,Women - SA,Aged 16-17,Total people in relevant population group,712.0
Jul-Sep 2021,Women - SA,Aged 16-17,Total people in relevant population group,715.0
Oct-Dec 2021,Women - SA,Aged 16-17,Total people in relevant population group,715.0
Jan-Mar 2022,Women - SA,Aged 16-17,Total people in relevant population group,715.0
Apr-Jun 2022,Women - SA,Aged 16-17,Total people in relevant population group,716.0
Jul-Sep 2022,Women - SA,Aged 16-17,Total people in relevant population group,741.0
Oct-Dec 2022,Women - SA,Aged 16-17,Total people in relevant population group,747.0
Jan-Mar 2023,Women - SA,Aged 16-17,Total people in relevant population group,753.0
Apr-Jun 2023,Women - SA,Aged 16-17,Total people in relevant population group,759.0
Jul-Sep 2023,Women - SA,Aged 16-17,Total people in relevant population group,765.0
Oct-Dec 2023,Women - SA,Aged 16-17,Total people in relevant population group,771.0
Jan-Mar 2024,Women - SA,Aged 16-17,Total people in relevant population group,776.0
Apr-Jun 2024,Women - SA,Aged 16-17,Total people in relevant population group,782.0
Oct-Dec 2001,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.1394935444747
Jan-Mar 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.280449444494167
Apr-Jun 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.51248532312721
Jul-Sep 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.167528940222147
Oct-Dec 2002,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.455280479047256
Jan-Mar 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.794716697592476
Apr-Jun 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.525181114053321
Jul-Sep 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.9564108289251125
Oct-Dec 2003,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.2181896732503095
Jan-Mar 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.55658853492599
Apr-Jun 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.648541457532951
Jul-Sep 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.8288349524559
Oct-Dec 2004,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.988779710270541
Jan-Mar 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,8.16352265406632
Apr-Jun 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.464424438514607
Jul-Sep 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.243248368361131
Oct-Dec 2005,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.916421934225664
Jan-Mar 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.531062504098056
Apr-Jun 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.285952302803301
Jul-Sep 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.571743521130794
Oct-Dec 2006,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.787237807183717
Jan-Mar 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.763638450201852
Apr-Jun 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.702456461708869
Jul-Sep 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,7.67639846992749
Oct-Dec 2007,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.288548135156932
Jan-Mar 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.125739961997829
Apr-Jun 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.497591043758407
Jul-Sep 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.842332139295923
Oct-Dec 2008,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.235472902907581
Jan-Mar 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.6765550090923735
Apr-Jun 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,6.69703224238458
Jul-Sep 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.255805802940082
Oct-Dec 2009,Women - SA,Aged 16-17,People who were NEET as a percentage of people in relevant population group,5.429822087114251
